cve/data_type,cve/data_format,cve/data_version,cve/CVE_data_meta/ID,cve/CVE_data_meta/ASSIGNER,cve/references/reference_data/0/url,cve/references/reference_data/0/name,cve/references/reference_data/0/refsource,cve/references/reference_data/1/url,cve/references/reference_data/1/name,cve/references/reference_data/1/refsource,cve/description/0/description_data/0/lang,cve/description/0/description_data/0/value,configurations/CVE_data_version,publishedDate,lastModifiedDate,cve/references/reference_data/2/url,cve/references/reference_data/2/name,cve/references/reference_data/2/refsource,cve/references/reference_data/3/url,cve/references/reference_data/3/name,cve/references/reference_data/3/refsource,cve/references/reference_data/0/tags/0,cve/references/reference_data/1/tags/0,cve/problemtype/problemtype_data/0/description/0/lang,cve/problemtype/problemtype_data/0/description/0/value,cve/problemtype/problemtype_data/0/description/1/lang,cve/problemtype/problemtype_data/0/description/1/value,cve/references/reference_data/4/url,cve/references/reference_data/4/name,cve/references/reference_data/4/refsource,cve/references/reference_data/5/url,cve/references/reference_data/5/name,cve/references/reference_data/5/refsource,cve/references/reference_data/0/tags/1,configurations/nodes/0/operator,configurations/nodes/0/cpe_match/0/vulnerable,configurations/nodes/0/cpe_match/0/cpe23Uri,impact/baseMetricV3/cvssV3/version,impact/baseMetricV3/cvssV3/vectorString,impact/baseMetricV3/cvssV3/attackVector,impact/baseMetricV3/cvssV3/attackComplexity,impact/baseMetricV3/cvssV3/privilegesRequired,impact/baseMetricV3/cvssV3/userInteraction,impact/baseMetricV3/cvssV3/scope,impact/baseMetricV3/cvssV3/confidentialityImpact,impact/baseMetricV3/cvssV3/integrityImpact,impact/baseMetricV3/cvssV3/availabilityImpact,impact/baseMetricV3/cvssV3/baseScore,impact/baseMetricV3/cvssV3/baseSeverity,impact/baseMetricV3/exploitabilityScore,impact/baseMetricV3/impactScore,impact/baseMetricV2/cvssV2/version,impact/baseMetricV2/cvssV2/vectorString,impact/baseMetricV2/cvssV2/accessVector,impact/baseMetricV2/cvssV2/accessComplexity,impact/baseMetricV2/cvssV2/authentication,impact/baseMetricV2/cvssV2/confidentialityImpact,impact/baseMetricV2/cvssV2/integrityImpact,impact/baseMetricV2/cvssV2/availabilityImpact,impact/baseMetricV2/cvssV2/baseScore,impact/baseMetricV2/severity,impact/baseMetricV2/exploitabilityScore,impact/baseMetricV2/impactScore,impact/baseMetricV2/acInsufInfo,impact/baseMetricV2/obtainAllPrivilege,impact/baseMetricV2/obtainUserPrivilege,impact/baseMetricV2/obtainOtherPrivilege,impact/baseMetricV2/userInteractionRequired,cve/references/reference_data/0/tags/2,cve/references/reference_data/1/tags/1,cve/references/reference_data/2/tags/0,cve/references/reference_data/2/tags/1,configurations/nodes/0/cpe_match/0/versionEndIncluding
CVE,MITRE,4.0,CVE-2020-19118,cve@mitre.org,https://github.com/yzmcms/yzmcms/issues/14,https://github.com/yzmcms/yzmcms/issues/14,MISC,,,,en,Cross Site Scripting (XSS) vulnerabiity in YzmCMS 5.2 via the site_code parameter in admin/index/init.html.,4.0,2021-07-30T14:15Z,2021-07-30T15:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-18175,cve@mitre.org,https://github.com/sword1991912/metinfo/issues/1,https://github.com/sword1991912/metinfo/issues/1,MISC,,,,en,SQL Injection vulnerability in Metinfo 6.1.3 via a dosafety_emailadd action in basic.php.,4.0,2021-07-30T14:15Z,2021-07-30T15:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-18158,cve@mitre.org,https://www.cnblogs.com/echod/articles/10380909.html,https://www.cnblogs.com/echod/articles/10380909.html,MISC,,,,en,Cross Site Scripting (XSS) vulnerability in HuCart 5.7.4 via nickname in index.php.,4.0,2021-07-30T14:15Z,2021-07-30T15:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-18157,cve@mitre.org,https://github.com/je6k/ctf-challenges/blob/master/poc.txt,https://github.com/je6k/ctf-challenges/blob/master/poc.txt,MISC,,,,en,Cross Site Request Forgery (CSRF) vulnerability in MetInfo 6.1.3 via a doaddsave action in admin/index.php.,4.0,2021-07-30T14:15Z,2021-07-30T15:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-18013,cve@mitre.org,https://github.com/YangSirrr/opendebug/blob/master/whatsns/Main.md,https://github.com/YangSirrr/opendebug/blob/master/whatsns/Main.md,MISC,,,,en,SQL Injextion vulnerability exists in Whatsns 4.0 via the ip parameter in index.php?admin_banned/add.htm.,4.0,2021-07-30T14:15Z,2021-07-30T15:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-16839,cve@mitre.org,https://www.crestron.com/Software-Firmware/Firmware/DigitalMedia/DM-XIO/1-0-3-802,https://www.crestron.com/Software-Firmware/Firmware/DigitalMedia/DM-XIO/1-0-3-802,CONFIRM,https://support.crestron.com,https://support.crestron.com,MISC,en,"On Crestron DM-NVX-DIR, DM-NVX-DIR80, and DM-NVX-ENT devices before the DM-XIO/1-0-3-802 patch, the password can be changed by sending an unauthenticated WebSocket request.",4.0,2021-07-30T14:15Z,2021-07-30T15:16Z,https://www.security.crestron.com,https://www.security.crestron.com,CONFIRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-15948,cve@mitre.org,http://packetstormsecurity.com/files/163687/eGain-Chat-15.5.5-Cross-Site-Scripting.html,http://packetstormsecurity.com/files/163687/eGain-Chat-15.5.5-Cross-Site-Scripting.html,MISC,,,,en,eGain Chat 15.5.5 allows XSS via the Name (aka full_name) field.,4.0,2021-07-30T14:15Z,2021-07-30T15:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-14999,cve@mitre.org,https://www.acronis.com/en-us/support/updates/index.html,https://www.acronis.com/en-us/support/updates/index.html,MISC,,,,en,A logic bug in system monitoring driver of Acronis Agent after 12.5.21540 and before 12.5.23094 allowed to bypass Windows memory protection and access sensitive data.,4.0,2021-07-30T14:15Z,2021-07-30T15:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-11511,cve@mitre.org,http://packetstormsecurity.com/files/163538/WordPress-LearnPress-Privilege-Escalation.html,http://packetstormsecurity.com/files/163538/WordPress-LearnPress-Privilege-Escalation.html,MISC,https://wordpress.org/plugins/learnpress/#developers,https://wordpress.org/plugins/learnpress/#developers,MISC,en,The LearnPress plugin before 3.2.6.9 for WordPress allows remote attackers to escalate the privileges of any user to LP Instructor via the accept-to-be-teacher action parameter.,4.0,2021-07-30T14:15Z,2021-07-30T15:16Z,https://www.wordfence.com/blog/2020/04/high-severity-vulnerabilities-patched-in-learnpress/,https://www.wordfence.com/blog/2020/04/high-severity-vulnerabilities-patched-in-learnpress/,MISC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-10590,cve@mitre.org,https://gradle.com/enterprise/releases/2019.5/#changes,https://gradle.com/enterprise/releases/2019.5/#changes,CONFIRM,https://www.replicated.com/security/advisories/CVE-2020-10590,https://www.replicated.com/security/advisories/CVE-2020-10590,MISC,en,Replicated Classic 2.x versions have an improperly secured API that exposes sensitive data from the Replicated Admin Console configuration. An attacker with network access to the Admin Console port (8800) on the Replicated Classic server could retrieve the TLS Keypair (Cert and Key) used to configure the Admin Console.,4.0,2021-07-30T14:15Z,2021-07-30T15:16Z,https://blog.replicated.com,https://blog.replicated.com,MISC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-29781,psirt@us.ibm.com,https://exchange.xforce.ibmcloud.com/vulnerabilities/203091,ibm-sterling-cve202129781-code-exec (203091),XF,https://www.ibm.com/support/pages/node/6476668,https://www.ibm.com/support/pages/node/6476668,CONFIRM,en,"IBM Partner Engagement Manager 2.0 could allow a remote attacker to execute arbitrary code on the system, caused by an unsafe deserialization flaw. By sending specially-crafted data, an attacker could exploit this vulnerability to execute arbitrary code on the system. IBM X-Force ID: 203091.",4.0,2021-07-30T12:15Z,2021-07-30T15:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-29736,psirt@us.ibm.com,https://exchange.xforce.ibmcloud.com/vulnerabilities/201300,ibm-was-cve202129736-priv-escalation (201300),XF,https://www.ibm.com/support/pages/node/6476678,https://www.ibm.com/support/pages/node/6476678,CONFIRM,en,"IBM WebSphere Application Server 7.0, 8.0, 8.5, and 9.0 could allow a remote user to gain elevated privileges on the system. IBM X-Force ID: 201300.",4.0,2021-07-30T12:15Z,2021-07-30T15:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-36742,security@trendmicro.com,https://success.trendmicro.com/jp/solution/000287796,N/A,N/A,https://success.trendmicro.com/solution/000287819,N/A,N/A,en,"A improper input validation vulnerability in Trend Micro Apex One, Apex One as a Service, OfficeScan XG and Worry-Free Business Security 10.0 SP1 allows a local attacker to escalate privileges on affected installations. Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.",4.0,2021-07-29T20:15Z,2021-07-30T15:15Z,https://success.trendmicro.com/solution/000287820,N/A,N/A,https://success.trendmicro.com/jp/solution/000287815,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-36741,security@trendmicro.com,https://success.trendmicro.com/jp/solution/000287796,N/A,N/A,https://success.trendmicro.com/solution/000287819,N/A,N/A,en,"An improper input validation vulnerability in Trend Micro Apex One, Apex One as a Service, OfficeScan XG, and Worry-Free Business Security 10.0 SP1 allows a remote attached to upload arbitrary files on affected installations. Please note: an attacker must first obtain the ability to logon to the product?s management console in order to exploit this vulnerability.",4.0,2021-07-29T20:15Z,2021-07-30T15:15Z,https://success.trendmicro.com/solution/000287820,N/A,N/A,https://success.trendmicro.com/jp/solution/000287815,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-25273,security-alert@sophos.com,https://community.sophos.com/utm-firewall/b/blog/posts/utm-up2date-9-706-released,https://community.sophos.com/utm-firewall/b/blog/posts/utm-up2date-9-706-released,CONFIRM,,,,en,Stored XSS can execute as administrator in quarantined email detail view in Sophos UTM before version 9.706.,4.0,2021-07-29T20:15Z,2021-07-30T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-23418,report@snyk.io,https://github.com/nicolargo/glances/commit/85d5a6b4af31fcf785d5a61086cbbd166b40b07a,N/A,CONFIRM,https://github.com/nicolargo/glances/issues/1025,N/A,CONFIRM,en,"The package glances before 3.2.1 are vulnerable to XML External Entity (XXE) Injection via the use of Fault to parse untrusted XML data, which is known to be vulnerable to XML attacks.",4.0,2021-07-29T18:15Z,2021-07-30T14:15Z,https://snyk.io/vuln/SNYK-PYTHON-GLANCES-1311807,N/A,CONFIRM,https://github.com/nicolargo/glances/commit/9d6051be4a42f692392049fdbfc85d5dfa458b32,N/A,CONFIRM,,,,,,,https://github.com/nicolargo/glances/commit/4b87e979afdc06d98ed1b48da31e69eaa3a9fb94,N/A,CONFIRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-21546,secure@dell.com,https://www.dell.com/support/kbdoc/en-us/000185470/dsa-2021-081-dell-emc-networker-security-update-for-a-clear-text-vulnerability,N/A,CONFIRM,,,,en,"Dell EMC NetWorker versions 18.x,19.x prior to 19.3.0.4 and 19.4.0.0 contain an Information Disclosure in Log Files vulnerability. A local low-privileged user of the Networker server could potentially exploit this vulnerability to read plain-text credentials from server log files.",4.0,2021-07-29T16:15Z,2021-07-29T16:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-21538,secure@dell.com,https://www.dell.com/support/kbdoc/000186420,N/A,CONFIRM,,,,en,"Dell EMC iDRAC9 versions 4.40.00.00 and later, but prior to 4.40.10.00, contain an improper authentication vulnerability. A remote unauthenticated attacker could potentially exploit this vulnerability to gain access to the virtual console.",4.0,2021-07-29T16:15Z,2021-07-29T16:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-5353,secure@dell.com,https://support.emc.com/kb/542721,N/A,CONFIRM,,,,en,The Dell Isilon OneFS versions 8.2.2 and earlier and Dell EMC PowerScale OneFS version 9.0.0 default configuration for Network File System (NFS) allows access to an 'admin' home directory. An attacker may leverage a spoofed Unique Identifier (UID) over NFS to rewrite sensitive files to gain administrative access to the system.,4.0,2021-07-29T16:15Z,2021-07-29T16:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-5329,secure@dell.com,https://www.dell.com/support/security/en-us/details/541529/DSA-2020-046-Dell-EMC-Avamar-Server-Open-Redirect-Vulnerability,N/A,CONFIRM,,,,en,Dell EMC Avamar Server contains an open redirect vulnerability. A remote unauthenticated attacker may exploit this vulnerability to redirect application users to arbitrary web URLs by tricking the victim users to click on maliciously crafted links.,4.0,2021-07-29T16:15Z,2021-07-29T16:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-20505,psirt@us.ibm.com,https://exchange.xforce.ibmcloud.com/vulnerabilities/198232,ibm-powervm-cve202120505-info-disc (198232),XF,https://www.ibm.com/support/pages/node/6475619,https://www.ibm.com/support/pages/node/6475619,CONFIRM,en,"The PowerVM Logical Partition Mobility(LPM) (PowerVM Hypervisor FW920, FW930, FW940, and FW950) encryption key exchange protocol can be compromised. If an attacker has the ability to capture encrypted LPM network traffic and is able to gain service access to the FSP they can use this information to perform a series of PowerVM service procedures to decrypt the captured migration traffic IBM X-Force ID: 198232",4.0,2021-07-29T12:15Z,2021-07-30T14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-36239,security@atlassian.com,https://jira.atlassian.com/browse/JRASERVER-72566,https://jira.atlassian.com/browse/JRASERVER-72566,MISC,https://confluence.atlassian.com/adminjiraserver/jira-data-center-and-jira-service-management-data-center-security-advisory-2021-07-21-1063571388.html,https://confluence.atlassian.com/adminjiraserver/jira-data-center-and-jira-service-management-data-center-security-advisory-2021-07-21-1063571388.html,MISC,en,"Jira Data Center, Jira Core Data Center, Jira Software Data Center from version 6.3.0 before 8.5.16, from 8.6.0 before 8.13.8, from 8.14.0 before 8.17.0 and Jira Service Management Data Center from version 2.0.2 before 4.5.16, from version 4.6.0 before 4.13.8, and from version 4.14.0 before 4.17.0 exposed a Ehcache RMI network service which attackers, who can connect to the service, on port 40001 and potentially 40011[0][1], could execute arbitrary code of their choice in Jira through deserialization due to a missing authentication vulnerability. While Atlassian strongly suggests restricting access to the Ehcache ports to only Data Center instances, fixed versions of Jira will now require a shared secret in order to allow access to the Ehcache service. [0] In Jira Data Center, Jira Core Data Center, and Jira Software Data Center versions prior to 7.13.1, the Ehcache object port can be randomly allocated. [1] In Jira Service Management Data Center versions prior to 3.16.1, the Ehcache object port can be randomly allocated.",4.0,2021-07-29T11:15Z,2021-07-30T14:15Z,https://jira.atlassian.com/browse/JSDSERVER-8454,https://jira.atlassian.com/browse/JSDSERVER-8454,MISC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-37578,security@apache.org,https://lists.apache.org/thread.html/r82047b3ba774cf870ea8e1e9ec51c6107f6cd056d4e36608148c6e71%40%3Cprivate.juddi.apache.org%3E,N/A,CONFIRM,,,,en,"Apache jUDDI uses several classes related to Java's Remote Method Invocation (RMI) which (as an extension to UDDI) provides an alternate transport for accessing UDDI services. RMI uses the default Java serialization mechanism to pass parameters in RMI invocations. A remote attacker can send a malicious serialized object to the above RMI entries. The objects get deserialized without any check on the incoming data. In the worst case, it may let the attacker run arbitrary code remotely. For both jUDDI web service applications and jUDDI clients, the usage of RMI is disabled by default. Since this is an optional feature and an extension to the UDDI protocol, the likelihood of impact is low. Starting with 3.3.10, all RMI related code was removed.",4.0,2021-07-29T07:15Z,2021-07-30T14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-23417,report@snyk.io,https://github.com/jesusgm/deepmergefn/blob/master/index.js%23L6,N/A,CONFIRM,https://snyk.io/vuln/SNYK-JS-DEEPMERGEFN-1310984,N/A,CONFIRM,en,All versions of package deepmergefn are vulnerable to Prototype Pollution via deepMerge function.,4.0,2021-07-28T16:15Z,2021-07-30T14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-23416,report@snyk.io,https://github.com/magynhard/curly-bracket-parser/blob/master/src/curly-bracket-parser/curly-bracket-parser.js%23L31,N/A,CONFIRM,https://snyk.io/vuln/SNYK-JS-CURLYBRACKETPARSER-1297106,N/A,CONFIRM,en,"This affects all versions of package curly-bracket-parser. When used as a template library, it does not properly sanitize the user input.",4.0,2021-07-28T16:15Z,2021-07-30T14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-23415,report@snyk.io,https://github.com/mguinness/elFinder.AspNet/commit/675049b39284a9e84f0915c71d688da8ebc7d720,N/A,CONFIRM,https://snyk.io/vuln/SNYK-DOTNET-ELFINDERASPNET-1315153,N/A,CONFIRM,en,This affects the package elFinder.AspNet before 1.1.1. The user-controlled file name is not properly sanitized before it is used to create a file system path.,4.0,2021-07-28T16:15Z,2021-07-30T14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-5004,psirt@us.ibm.com,https://www.ibm.com/support/pages/node/6475919,https://www.ibm.com/support/pages/node/6475919,CONFIRM,https://exchange.xforce.ibmcloud.com/vulnerabilities/192957,ibm-jazz-cve20205004-xss (192957),XF,en,IBM Jazz Foundation products are vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session. IBM X-Force ID: 192957.,4.0,2021-07-28T13:15Z,2021-07-30T14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-4974,psirt@us.ibm.com,https://www.ibm.com/support/pages/node/6475919,https://www.ibm.com/support/pages/node/6475919,CONFIRM,https://exchange.xforce.ibmcloud.com/vulnerabilities/192434,ibm-jazz-cve20204974-ssrf (192434),XF,en,"IBM Jazz Foundation products are vulnerable to server side request forgery (SSRF). This may allow an authenticated attacker to send unauthorized requests from the system, potentially leading to network enumeration or facilitating other attacks. IBM X-Force ID: 192434.",4.0,2021-07-28T13:15Z,2021-07-30T14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-32001,security@suse.com,https://bugzilla.suse.com/show_bug.cgi?id=1188453,https://bugzilla.suse.com/show_bug.cgi?id=1188453,CONFIRM,,,,en,"A Missing Encryption of Sensitive Data vulnerability in k3s, kde2 of SUSE Rancher allows any user with direct access to the datastore, or a copy of a datastore backup to extract the cluster's confidential keying material (cluster certificate authority private keys, secrets encryption configuration passphrase, etc) and decrypt it, without having to know the token value. This issue affects: SUSE Rancher K3s version v1.19.12+k3s1, v1.20.8+k3s1, v1.21.2+k3s1 and prior versions; RKE2 version v1.19.12+rke2r1, v1.20.8+rke2r1, v1.21.2+rke2r1 and prior versions.",4.0,2021-07-28T10:15Z,2021-07-30T14:15Z,,,,,,,,,en,CWE-311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-32000,security@suse.com,https://bugzilla.suse.com/show_bug.cgi?id=1181050,https://bugzilla.suse.com/show_bug.cgi?id=1181050,CONFIRM,,,,en,"A UNIX Symbolic Link (Symlink) Following vulnerability in the clone-master-clean-up.sh script of clone-master-clean-up in SUSE Linux Enterprise Server 12 SP3, SUSE Linux Enterprise Server 15 SP1; openSUSE Factory allows local attackers to delete arbitrary files. This issue affects: SUSE Linux Enterprise Server 12 SP3 clone-master-clean-up version 1.6-4.6.1 and prior versions. SUSE Linux Enterprise Server 15 SP1 clone-master-clean-up version 1.6-3.9.1 and prior versions. openSUSE Factory clone-master-clean-up version 1.6-1.4 and prior versions.",4.0,2021-07-28T10:15Z,2021-07-30T14:15Z,,,,,,,,,en,CWE-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-23414,report@snyk.io,https://snyk.io/vuln/SNYK-JAVA-ORGWEBJARSBOWER-1533588,N/A,CONFIRM,https://github.com/videojs/video.js/commit/b3acf663641fca0f7a966525a72845af7ec5fab2,N/A,CONFIRM,en,This affects the package video.js before 7.14.3. The src attribute of track tag allows to bypass HTML escaping and execute arbitrary code.,4.0,2021-07-28T08:15Z,2021-07-30T14:15Z,https://snyk.io/vuln/SNYK-JS-VIDEOJS-1533429,N/A,CONFIRM,https://snyk.io/vuln/SNYK-JAVA-ORGWEBJARSNPM-1533587,N/A,CONFIRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-5351,secure@dell.com,https://www.dell.com/support/security/en-us/details/542649/DSA-2020-080-Dell-EMC-Data-Protection-Advisor-Hard-Coded-Credential-Vulnerability,N/A,CONFIRM,,,,en,"Dell EMC Data Protection Advisor versions 6.4, 6.5 and 18.1 contain an undocumented account with limited privileges that is protected with a hard-coded password. A remote unauthenticated malicious user with the knowledge of the hard-coded password may login to the system and gain read-only privileges.",4.0,2021-07-28T00:15Z,2021-07-28T10:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-5341,secure@dell.com,https://www.dell.com/support/security/en-us/details/541677/DSA-2020-057-Dell-EMC-Avamar-Server-Deserialization-of-Untrusted-Data-Vulnerability,N/A,CONFIRM,,,,en,"Deserialization of Untrusted Data Vulnerability Dell EMC Avamar Server versions 7.4.1, 7.5.0, 7.5.1, 18.2, 19.1 and 19.2 and Dell EMC Integrated Data Protection Appliance versions 2.0, 2.1, 2.2, 2.3, 2.4 and 2.4.1 contain a Deserialization of Untrusted Data Vulnerability. A remote unauthenticated attacker could exploit this vulnerability to send a serialized payload that would execute code on the system.",4.0,2021-07-28T00:15Z,2021-07-30T14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2020-26180,secure@dell.com,https://www.dell.com/support/security/en-us/details/546591/DSA-2020-225-Dell-EMC-Isilon-OneFS-and-Dell-EMC-PowerScale-OneFS-Security-Update-for-remotesuppor,N/A,CONFIRM,,,,en,Dell EMC Isilon OneFS supported versions 8.1 and later and Dell EMC PowerScale OneFS supported version 9.0.0 contain an access issue with the remotesupport user account. A remote malicious user with low privileges may gain access to data stored on the /ifs directory through most protocols.,4.0,2021-07-28T00:15Z,2021-07-28T10:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-32796,security-advisories@github.com,https://mattermost.com/blog/coordinated-disclosure-go-xml-vulnerabilities/,https://mattermost.com/blog/coordinated-disclosure-go-xml-vulnerabilities/,MISC,https://github.com/xmldom/xmldom/security/advisories/GHSA-5fg8-2547-mr8q,https://github.com/xmldom/xmldom/security/advisories/GHSA-5fg8-2547-mr8q,CONFIRM,en,xmldom is an open source pure JavaScript W3C standard-based (XML DOM Level 2 Core) DOMParser and XMLSerializer module. xmldom versions 0.6.0 and older do not correctly escape special characters when serializing elements removed from their ancestor. This may lead to unexpected syntactic changes during XML processing in some downstream applications. This issue has been resolved in version 0.7.0. As a workaround downstream applications can validate the input and reject the maliciously crafted documents.,4.0,2021-07-27T22:15Z,2021-07-30T14:15Z,https://github.com/xmldom/xmldom/commit/7b4b743917a892d407356e055b296dcd6d107e8b,https://github.com/xmldom/xmldom/commit/7b4b743917a892d407356e055b296dcd6d107e8b,MISC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-32788,security-advisories@github.com,https://github.com/discourse/discourse/commit/dbdf61196d9e964e8823793d2e7f856595fea4d9,https://github.com/discourse/discourse/commit/dbdf61196d9e964e8823793d2e7f856595fea4d9,MISC,https://github.com/discourse/discourse/security/advisories/GHSA-v6xg-q577-vc92,https://github.com/discourse/discourse/security/advisories/GHSA-v6xg-q577-vc92,CONFIRM,en,"Discourse is an open source discussion platform. In versions prior to 2.7.7 there are two bugs which led to the post creator of a whisper post being revealed to non-staff users. 1: Staff users that creates a whisper post in a personal message is revealed to non-staff participants of the personal message even though the whisper post cannot be seen by them. 2: When a whisper post is before the last post in a post stream, deleting the last post will result in the creator of the whisper post to be revealed to non-staff users as the last poster of the topic.",4.0,2021-07-27T22:15Z,2021-07-30T14:15Z,https://github.com/discourse/discourse/commit/680024f9071b7696e5a444a58791016c6dc1f1e5,https://github.com/discourse/discourse/commit/680024f9071b7696e5a444a58791016c6dc1f1e5,MISC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
